living_space,rooms,cold_rent,construction_year,quarter,city,postcode,heating_type,rent_per_square_meter,latitude,longitude,publish_year,publish_month,geometry,1km_tile,square_m_per_person
100.8,3.5,1188.0,1998.0,Eißendorf,Hamburg,21073,5,14.148,53.45381054258211,9.9561183590685,2017,2,POINT (9.956118359068499 53.45381054258211),6323,38.77
48.0,2.5,552.0,1908.0,Bergedorf,Hamburg,21029,5,13.8,53.484663472722566,10.224937443361751,2017,4,POINT (10.22493744336175 53.48466347272257),8126,39.11
59.052,2.5,588.0,1959.0,Barmbek-Nord,Hamburg-Barmbek,22307,5,11.952,53.59871128219842,10.039844806190217,2017,8,POINT (10.03984480619022 53.59871128219842),6839,37.08
110.604,3.5,1714.368,2021.0,Bahrenfeld,Hamburg,22761,7,18.6,53.56271574493826,9.927994887208127,2017,4,POINT (9.927994887208127 53.56271574493826),6135,35.84
198.0,5.0,3540.0,1904.0,Rotherbaum,Hamburg,20148,5,21.456,53.566826550125285,9.99758226478101,2017,7,POINT (9.997582264781011 53.56682655012528),6635,49.71
110.4,4.0,898.8,1904.0,Sinstorf,Hamburg,21077,8,9.767999999999999,53.424516164424254,9.97625089571068,2017,5,POINT (9.976250895710679 53.42451616442425),6419,37.2
97.2,3.5,584.136,1979.0,Hausbruch,Hamburg,21147,7,7.212000000000001,53.47849302549104,9.877780799631338,2017,3,POINT (9.877780799631338 53.47849302549104),5825,35.25
61.2,2.5,853.2,2021.0,Bramfeld,Hamburg,22177,4,16.727999999999998,53.596391000653966,10.05691598308632,2017,7,POINT (10.05691598308632 53.59639100065397),6939,38.15
117.61200000000001,3.5,1117.2,1891.0,Finkenwerder,Hamburg,21129,5,11.4,53.53388540773747,9.863881669877749,2017,5,POINT (9.863881669877749 53.53388540773747),5732,36.98
77.88,3.0,588.768,2000.0,Lohbrügge,Hamburg,21031,1,9.072000000000001,53.510467916807706,10.195068301544934,2017,12,POINT (10.19506830154493 53.51046791680771),7929,38.07
100.488,3.5,654.0,1972.0,Langenhorn,Hamburg,22419,5,7.812,53.65725812676976,10.013309417075103,2017,4,POINT (10.0133094170751 53.65725812676976),6645,35.94
105.6,3.5,1194.0,1963.0,Osdorf,Hamburg,22609,10,13.572000000000001,53.56369571296385,9.851396200071427,2017,3,POINT (9.851396200071427 53.56369571296385),5635,40.27
60.0,2.5,726.0,1904.0,Bahrenfeld,Hamburg-Bahrenfeld,22761,8,14.52,53.5613537811874,9.920301080788393,2017,1,POINT (9.920301080788393 53.5613537811874),6035,35.84
225.6,5.5,2394.0,1992.0,St. Georg,Hamburg,20097,7,12.732000000000001,53.55288829493598,10.01529730788163,2017,10,POINT (10.01529730788163 53.55288829493598),6734,38.67
55.2,2.5,883.2,1959.0,Uhlenhorst,Hamburg,22085,1,19.2,53.574978050320205,10.01807513238736,2017,3,POINT (10.01807513238736 53.5749780503202),6736,47.69
81.6,2.5,1074.0,2005.0,Stellingen,Hamburg,22525,6,15.792,53.58735670934978,9.928934600105503,2017,10,POINT (9.928934600105503 53.58735670934978),6138,38.7
76.8,3.0,883.2,1960.0,Hamm-Nord,Hamburg,20535,6,13.8,53.557645788386964,10.043785598922774,2017,4,POINT (10.04378559892277 53.55764578838696),6934,35.77
105.86399999999999,3.5,1620.0,1929.0,Winterhude,Hamburg,22299,5,18.36,53.60133184196179,9.996370569642966,2017,8,POINT (9.996370569642966 53.60133184196179),6539,41.84
147.6,4.5,2398.8,1979.0,Winterhude,Hamburg,22301,6,19.5,53.58073626557672,10.004836989486078,2017,8,POINT (10.00483698948608 53.58073626557672),6637,41.84
64.64399999999999,2.5,477.72,1974.0,Eidelstedt,Hamburg,22523,1,8.868,53.62073796274454,9.887714031435118,2017,3,POINT (9.887714031435118 53.62073796274454),5841,37.07
124.24799999999999,4.0,850.6080000000001,2009.0,Wilhelmsburg,Hamburg,21107,5,8.22,53.500927038389136,9.991061557274287,2017,10,POINT (9.991061557274287 53.50092703838914),6528,29.3
78.0,2.0,792.0,2005.0,Marienthal,Hamburg,22041,5,12.18,53.57029851495936,10.065023820202542,2017,2,POINT (10.06502382020254 53.57029851495936),7036,47.29
120.0,4.5,1836.0,2009.0,Winterhude,Hamburg,22303,7,18.36,53.58637111402114,10.030786152508174,2017,4,POINT (10.03078615250817 53.58637111402114),6837,41.84
58.74,2.5,792.0,2020.0,Bergedorf,Hamburg,21029,5,16.176,53.48708519364261,10.210179095027828,2017,7,POINT (10.21017909502783 53.48708519364261),8027,39.11
69.6,2.5,870.0,2003.0,Alsterdorf,Hamburg,22297,5,15.0,53.613910925709526,10.008700854746179,2017,3,POINT (10.00870085474618 53.61391092570953),6641,40.84
106.488,3.5,1384.344,2016.0,Altona-Altstadt,Hamburg,22767,1,15.6,53.55021637959398,9.943250404930838,2017,10,POINT (9.943250404930838 53.55021637959398),6233,34.86
112.8,3.5,1332.0,2019.0,Harburg,Hamburg,21079,7,14.172,53.463429142714936,9.987344083847898,2017,5,POINT (9.987344083847898 53.46342914271494),6524,31.25
68.4,2.5,822.0,2018.0,Eidelstedt,Hamburg,22523,11,14.424000000000001,53.60243201597118,9.901865085895944,2017,9,POINT (9.901865085895944 53.60243201597118),5939,37.07
87.6,3.5,832.8,1998.0,Bramfeld,Hamburg,22179,7,11.412,53.59424707071257,10.06378813739818,2017,5,POINT (10.06378813739818 53.59424707071257),7038,38.15
47.352,1.5,667.668,1980.0,Harburg,Hamburg / Harburg,21073,5,16.92,53.457634616975184,9.984704977960057,2017,5,POINT (9.984704977960057 53.45763461697518),6523,31.25
106.8,3.5,1174.8,1931.0,Bergedorf,Hamburg,21029,6,13.2,53.4908483465776,10.225457628308217,2017,11,POINT (10.22545762830822 53.4908483465776),8127,39.11
144.084,4.5,1614.0,2015.0,Langenhorn,Hamburg,22419,4,13.44,53.66883501317971,10.010122715204297,2017,1,POINT (10.0101227152043 53.66883501317971),6647,35.94
58.8,2.5,618.0,2002.0,Harburg,Hamburg,21073,5,12.612,53.45705062012721,9.978431554812088,2017,1,POINT (9.978431554812088 53.45705062012721),6423,31.25
51.012,2.5,462.876,1934.0,Rothenburgsort,Hamburg,20539,5,10.884,53.538026711949826,10.034912044666477,2017,3,POINT (10.03491204466648 53.53802671194983),6832,30.16
88.32,3.5,1006.8480000000001,2016.0,Eidelstedt,Hamburg,22523,7,13.68,53.6101132249479,9.905003373207904,2017,9,POINT (9.905003373207904 53.6101132249479),5940,37.07
55.62,1.5,458.30400000000003,1932.0,Hamm-Nord,Hamburg,20535,7,9.888,53.564708141469964,10.059537714066565,2017,6,POINT (10.05953771406656 53.56470814146996),7035,35.77
104.436,3.5,1680.0,1929.0,Winterhude,Hamburg,22299,5,19.308,53.60168709352595,9.996493053909084,2017,12,POINT (9.996493053909084 53.60168709352595),6539,41.84
108.0,3.5,1080.0,1959.0,Barmbek-Süd,Hamburg,22081,13,12.0,53.57479037826345,10.041216026453915,2017,2,POINT (10.04121602645391 53.57479037826345),6836,37.43
86.4,2.5,1254.0,1958.0,Uhlenhorst,Hamburg,22085,6,17.412,53.57930539002122,10.01441866101098,2017,11,POINT (10.01441866101098 53.57930539002122),6737,47.69
38.244,1.5,402.0,1970.0,Eidelstedt,Hamburg Eidelstedt,22527,6,12.612,53.60659924047061,9.907721829101074,2017,3,POINT (9.907721829101074 53.60659924047061),6040,37.07
88.8,3.0,1080.0,1907.0,Othmarschen,Hamburg,22605,6,14.592,53.558425784192075,9.881033215463836,2017,11,POINT (9.881033215463836 53.55842578419207),5834,54.48
68.4,3.0,546.18,1933.0,Eißendorf,Hamburg,21073,5,9.588,53.45606271967009,9.96185538068243,2017,1,POINT (9.961855380682429 53.45606271967009),6323,38.77
64.008,2.5,454.452,1966.0,Finkenwerder,Hamburg,21129,10,8.52,53.53645107894634,9.84543204390423,2017,6,POINT (9.84543204390423 53.53645107894634),5632,36.98
103.2,3.5,1444.8,1988.0,Lokstedt,Hamburg,22529,5,16.8,53.595578970292024,9.964031965658323,2017,11,POINT (9.964031965658323 53.59557897029202),6338,38.87
54.456,1.5,540.0,2021.0,Jenfeld,Hamburg,22043,5,11.904000000000002,53.570779445725954,10.126804758115307,2017,11,POINT (10.12680475811531 53.57077944572595),7436,31.6
65.112,2.5,1392.0,2021.0,St. Georg,Hamburg,20099,7,25.656,53.55522971130306,10.012697436518332,2017,7,POINT (10.01269743651833 53.55522971130306),6734,38.67
97.2,3.0,984.0,1970.0,Eidelstedt,Hamburg,22523,5,12.144,53.603462655692404,9.903578058280113,2017,1,POINT (9.903578058280113 53.6034626556924),5939,37.07
102.756,3.5,1256.0639999999999,2018.0,Hamm-Nord,Hamburg,20535,7,14.664000000000001,53.56013878781454,10.051575668671841,2017,8,POINT (10.05157566867184 53.56013878781454),6935,35.77
120.0,3.5,1350.0,1998.0,Eißendorf,Hamburg Eißendorf,21077,5,13.5,53.44836186341227,9.934101671216887,2017,8,POINT (9.934101671216887 53.44836186341227),6222,38.77
94.2,3.5,1176.0,2006.0,Bahrenfeld,Hamburg,22761,5,14.975999999999999,53.56530329324618,9.914341650044607,2017,8,POINT (9.914341650044607 53.56530329324618),6035,35.84
68.77199999999999,2.5,459.6,1989.0,Winterhude,Hamburg,22299,5,8.016,53.59771557045554,9.995743041352686,2017,1,POINT (9.995743041352686 53.59771557045554),6539,41.84
151.2,3.5,3420.0,2014.0,HafenCity,Hamburg,20457,7,27.144000000000002,53.54156564358826,9.98918756647961,2017,2,POINT (9.989187566479609 53.54156564358826),6532,50.0
114.0,2.5,1542.0,1994.0,Neustadt,Hamburg,20459,7,16.236,53.549945345013704,9.98045133890198,2017,2,POINT (9.980451338901981 53.5499453450137),6433,36.68
100.8,4.0,1814.4,2014.0,Eppendorf,Hamburg,20251,5,21.6,53.59280509916301,9.985883163719997,2017,5,POINT (9.985883163719997 53.59280509916301),6538,46.44
49.2,1.5,492.0,1973.0,Alsterdorf,Hamburg,22337,5,12.0,53.61871705307269,10.030027338904183,2017,3,POINT (10.03002733890418 53.61871705307269),6841,40.84
100.344,4.5,802.8,1972.0,Langenhorn,Hamburg,22419,5,9.6,53.65695754413057,10.013385993186956,2017,8,POINT (10.01338599318696 53.65695754413057),6645,35.94
96.57600000000001,3.5,1536.0,2021.0,Altona-Nord,Hamburg,22769,1,19.08,53.56199879750285,9.9527215942021,2017,7,POINT (9.952721594202099 53.56199879750285),6335,34.22
66.0,2.5,434.592,2003.0,Finkenwerder,Hamburg,21129,5,7.896,53.52798640397018,9.85934373706736,2017,7,POINT (9.859343737067359 53.52798640397018),5631,36.98
101.28,3.5,1023.6,2012.0,Schnelsen,Hamburg,22523,7,12.132,53.622557544008075,9.90732082386892,2017,2,POINT (9.90732082386892 53.62255754400807),6041,37.07
91.2,2.5,660.0,1999.0,St. Pauli,Hamburg,20359,6,8.687999999999999,53.551481642937595,9.965612742626787,2017,9,POINT (9.965612742626787 53.5514816429376),6334,35.06
47.843999999999994,1.5,300.45599999999996,1976.0,Langenhorn,Hamburg,22419,1,7.5360000000000005,53.67783416785889,10.004878301799033,2017,12,POINT (10.00487830179903 53.67783416785889),6648,35.94
68.4,3.0,444.996,1956.0,Eißendorf,Hamburg,21073,5,7.812,53.45667456049814,9.966892029485221,2017,2,POINT (9.966892029485221 53.45667456049814),6423,38.77
79.2,3.5,521.5319999999999,1965.0,Rahlstedt,Hamburg,22149,7,7.9079999999999995,53.58814807816805,10.145868928287204,2017,5,POINT (10.1458689282872 53.58814807816805),7538,39.75
72.0,2.5,708.0,2019.0,Tonndorf,Hamburg,22041,5,11.796,53.57859915412801,10.102597423879518,2017,1,POINT (10.10259742387952 53.57859915412801),7337,37.68
74.916,3.5,716.196,1970.0,Lohbrügge,Hamburg,21031,7,11.472000000000001,53.510604612589255,10.195038337218604,2017,4,POINT (10.1950383372186 53.51060461258925),7929,38.07
70.8,2.5,672.0,1972.0,Heimfeld,Hamburg,21075,10,11.388,53.46305543610797,9.950231673969213,2017,11,POINT (9.950231673969213 53.46305543610797),6324,35.31
48.948,2.0,463.2,1940.0,Barmbek-Nord,Hamburg,22307,7,11.352,53.60362924125493,10.042468073470973,2017,6,POINT (10.04246807347097 53.60362924125493),6839,37.08
49.2,2.5,552.0,2001.0,Neugraben-Fischbek,Hamburg,21149,6,13.464,53.47160490876553,9.823853229137104,2017,7,POINT (9.823853229137104 53.47160490876553),5425,37.42
63.48,2.5,1044.0,2018.0,Alsterdorf,Hamburg,22297,5,19.74,53.612809063830674,10.0001225441977,2017,3,POINT (10.0001225441977 53.61280906383067),6640,40.84
88.8,3.5,1260.0,1918.0,Winterhude,Hamburg,22303,5,17.028,53.58451579665226,10.014588748486142,2017,4,POINT (10.01458874848614 53.58451579665226),6737,41.84
91.2,3.5,1000.8,2017.0,Rothenburgsort,Hamburg,20539,5,13.164000000000001,53.532255503309536,10.049188536827288,2017,4,POINT (10.04918853682729 53.53225550330954),6931,30.16
75.384,3.5,1128.0,1957.0,Langenhorn,Hamburg,22415,1,17.952,53.64160878693841,10.021305923631047,2017,3,POINT (10.02130592363105 53.64160878693841),6744,35.94
120.12,4.5,1285.2839999999999,2017.0,Rahlstedt,Hamburg,22143,7,12.84,53.60490851464036,10.160825984375306,2017,11,POINT (10.16082598437531 53.60490851464036),7640,39.75
74.4,3.5,774.0,1952.0,Niendorf,Hamburg,22459,6,12.48,53.62642908610582,9.937222719727568,2017,8,POINT (9.937222719727568 53.62642908610582),6142,43.54
65.4,3.0,840.0,1958.0,Wandsbek,Hamburg,22041,5,15.408,53.57701992205917,10.067298926264078,2017,11,POINT (10.06729892626408 53.57701992205917),7036,37.68
162.0,4.5,1176.0,1994.0,Duvenstedt,Hamburg,22397,5,8.712,53.700799945534,10.089466726453983,2017,6,POINT (10.08946672645398 53.700799945534),7150,46.23
111.6,4.5,918.0,2003.0,Kirchwerder,Hamburg,21037,5,9.876,53.436985089650356,10.148027375290194,2017,5,POINT (10.14802737529019 53.43698508965036),7621,45.54
76.896,2.5,1078.8,1960.0,Stellingen,Hamburg,22525,5,16.836,53.5884765287179,9.92789174883645,2017,5,POINT (9.92789174883645 53.5884765287179),6138,38.7
181.2,5.5,2820.0,1914.0,Eimsbüttel,Hamburg,20357,7,18.672,53.567486449135544,9.964284314607747,2017,2,POINT (9.964284314607747 53.56748644913554),6335,38.35
105.6,3.5,1188.0,1996.0,Duvenstedt,Hamburg,22397,5,13.5,53.702135561068154,10.105355677709484,2017,2,POINT (10.10535567770948 53.70213556106815),7250,46.23
66.0,1.5,775.2,1974.0,Winterhude,Hamburg,22299,6,14.1,53.595848176551854,9.99438043917068,2017,3,POINT (9.99438043917068 53.59584817655185),6539,41.84
76.8,3.0,545.028,1953.0,Heimfeld,Hamburg,21075,5,8.52,53.468953515825355,9.960485418440463,2017,3,POINT (9.960485418440463 53.46895351582535),6324,35.31
127.08,4.5,1279.056,1915.0,Harburg,Hamburg,21073,5,12.072000000000001,53.456377541173076,9.986140232668197,2017,9,POINT (9.986140232668197 53.45637754117308),6523,31.25
117.40799999999999,3.5,1348.656,2012.0,Iserbrook,Hamburg,22589,1,13.788,53.57938838252525,9.81528141732475,2017,9,POINT (9.81528141732475 53.57938838252525),5337,41.51
112.71600000000001,3.5,1972.8,2020.0,St. Georg,Hamburg-St. Georg,20099,7,21.0,53.558281809691216,10.007037618286978,2017,8,POINT (10.00703761828698 53.55828180969122),6634,38.67
98.736,3.5,1470.0,2015.0,Barmbek-Nord,Hamburg,22307,7,17.868,53.602500911614,10.038852778371622,2017,1,POINT (10.03885277837162 53.602500911614),6839,37.08
75.6,3.5,936.0,1960.0,Lokstedt,Hamburg,22529,5,14.856,53.597867591766224,9.973049377290527,2017,2,POINT (9.973049377290527 53.59786759176622),6439,38.87
92.4,3.5,1431.6,2021.0,Lokstedt,Hamburg,22529,5,18.588,53.59606421278367,9.973984521428402,2017,6,POINT (9.973984521428402 53.59606421278367),6439,38.87
108.0,2.5,1898.4,1908.0,Winterhude,Hamburg,22301,5,21.096,53.57796710434994,10.004147918276386,2017,5,POINT (10.00414791827639 53.57796710434994),6637,41.84
85.2,2.5,1146.0,2019.0,Langenhorn,Hamburg,22419,1,16.14,53.67015590707572,10.007101450376028,2017,1,POINT (10.00710145037603 53.67015590707572),6647,35.94
126.0,3.5,1764.0,2019.0,Uhlenhorst,Hamburg,22081,1,16.8,53.570037746886136,10.03317740618903,2017,3,POINT (10.03317740618903 53.57003774688614),6836,47.69
90.54,3.5,724.32,1999.0,Allermöhe,Hamburg,21035,7,9.6,53.48494114290509,10.163644538539755,2017,1,POINT (10.16364453853975 53.48494114290509),7726,30.58
83.196,2.5,1500.0,2021.0,Winterhude,Hamburg,22303,7,21.636,53.584142436917894,10.013578290421554,2017,3,POINT (10.01357829042155 53.58414243691789),6737,41.84
66.432,3.0,1140.0,1904.0,Sternschanze,Hamburg,20359,5,20.592,53.558878401402225,9.965270414766524,2017,3,POINT (9.965270414766524 53.55887840140223),6334,36.73
165.6,3.5,1656.0,2021.0,Eißendorf,Hamburg,21077,23,12.0,53.444576302710715,9.943110693521596,2017,7,POINT (9.943110693521596 53.44457630271071),6222,38.77
79.2,2.5,910.8,1997.0,Eppendorf,Hamburg,20251,5,13.8,53.598415412075994,9.979863348190284,2017,6,POINT (9.979863348190284 53.59841541207599),6439,46.44
176.4,5.5,3000.0,1914.0,Eppendorf,Hamburg,20251,5,20.412,53.59887161869949,9.985314640281636,2017,8,POINT (9.985314640281636 53.59887161869949),6539,46.44
93.6,3.5,1341.6,1909.0,Rotherbaum,Hamburg,20146,7,17.195999999999998,53.57058782246727,9.985140377914265,2017,4,POINT (9.985140377914265 53.57058782246727),6536,49.71
54.792,2.0,538.512,1958.0,Dulsberg,Hamburg,22049,7,11.796,53.583032898573244,10.065547677260124,2017,1,POINT (10.06554767726012 53.58303289857324),7037,32.97
68.112,2.5,564.0,1960.0,Hamm-Mitte,Hamburg,20537,5,9.936,53.55184999029665,10.04966919806104,2017,11,POINT (10.04966919806104 53.55184999029665),6934,35.77
113.74799999999999,3.5,1074.0,1984.0,Hummelsbüttel,Hamburg,22399,5,11.328,53.651569528339174,10.060896551687405,2017,8,POINT (10.0608965516874 53.65156952833917),7045,41.27
70.128,2.5,700.8,1930.0,Ottensen,Hamburg,22763,7,11.988,53.5538132459354,9.909912251828793,2017,8,POINT (9.909912251828793 53.5538132459354),6034,38.71
42.0,2.5,556.212,1907.0,Eimsbüttel,Hamburg,20257,5,15.888,53.578437531516656,9.944255054387039,2017,11,POINT (9.944255054387039 53.57843753151666),6237,38.35
75.72,3.0,696.0,1952.0,Bahrenfeld,Hamburg,22761,6,11.027999999999999,53.56671639790381,9.916052751664097,2017,2,POINT (9.916052751664097 53.56671639790381),6035,35.84
73.2,2.5,896.688,1936.0,Winterhude,Hamburg,22299,7,14.7,53.599783369634466,10.001225081306194,2017,3,POINT (10.00122508130619 53.59978336963447),6639,41.84
100.116,3.5,1428.0,2020.0,Altona-Nord,Hamburg - Altona-Nord,22769,7,17.112000000000002,53.567967141190564,9.936142594141609,2017,1,POINT (9.936142594141609 53.56796714119056),6135,34.22
58.8,3.0,780.0,1904.0,Harburg,Hamburg,21073,5,15.924000000000001,53.4634255445951,9.967482388482964,2017,10,POINT (9.967482388482964 53.4634255445951),6424,31.25
150.012,3.5,2250.0,1884.0,Hohenfelde,Hamburg,22087,5,18.0,53.56471178480962,10.0188972181608,2017,8,POINT (10.0188972181608 53.56471178480962),6735,40.67
89.796,3.5,1194.0,1962.0,Rotherbaum,Hamburg,20146,1,15.96,53.565658854975005,9.979220266373966,2017,3,POINT (9.979220266373966 53.56565885497501),6435,49.71
63.312,2.5,538.1519999999999,1968.0,Eidelstedt,Hamburg,22523,5,10.2,53.618129820327646,9.894691198467767,2017,10,POINT (9.894691198467767 53.61812982032765),5941,37.07
92.292,4.0,958.8,1921.0,Hamm-Nord,Hamburg,20535,5,12.468,53.56118537650778,10.053917814254493,2017,8,POINT (10.05391781425449 53.56118537650778),6935,35.77
67.2,2.5,739.2,1959.0,Uhlenhorst,Hamburg,22087,7,13.2,53.566505526448154,10.023565096917226,2017,1,POINT (10.02356509691723 53.56650552644815),6735,47.69
117.984,3.5,1428.0,2021.0,Sasel,Hamburg,22395,5,14.52,53.65507763200597,10.101027015268318,2017,11,POINT (10.10102701526832 53.65507763200597),7245,47.77
96.0,3.5,593.724,1980.0,Hausbruch,Hamburg,21147,1,7.416,53.47843447184144,9.873871414005002,2017,7,POINT (9.873871414005002 53.47843447184144),5725,35.25
74.08800000000001,2.5,1185.4080000000001,2021.0,Wandsbek,Hamburg,22047,1,19.2,53.58230354814218,10.09490634332915,2017,11,POINT (10.09490634332915 53.58230354814218),7237,37.68
116.4,4.5,1862.4,2021.0,Othmarschen,Hamburg,22763,7,19.2,53.55736983737587,9.902974632647721,2017,4,POINT (9.902974632647721 53.55736983737587),5934,54.48
50.4,2.0,750.0,1988.0,Rotherbaum,Hamburg,20148,7,17.855999999999998,53.56811950541466,9.987880365818985,2017,9,POINT (9.987880365818985 53.56811950541466),6535,49.71
128.4,3.5,1020.0,1992.0,Bramfeld,Hamburg,22175,5,9.527999999999999,53.62627882851872,10.085745790342653,2017,2,POINT (10.08574579034265 53.62627882851872),7142,38.15
72.50399999999999,2.5,996.0,2021.0,Sasel,Hamburg,22395,5,16.488,53.65508674033725,10.101027036087444,2017,7,POINT (10.10102703608744 53.65508674033725),7245,47.77
70.572,3.5,722.6519999999999,1954.0,Dulsberg,Hamburg,22049,10,12.288,53.58068562678788,10.059788801724688,2017,3,POINT (10.05978880172469 53.58068562678788),7037,32.97
110.4,3.5,1107.72,2012.0,Niendorf,Hamburg,22455,7,12.036,53.64006912113646,9.946920971574645,2017,8,POINT (9.946920971574645 53.64006912113646),6243,43.54
80.4,3.5,603.996,1966.0,Jenfeld,Hamburg,22045,7,9.012,53.58528166040814,10.143318268184453,2017,7,POINT (10.14331826818445 53.58528166040814),7537,31.6
81.6,3.0,800.4,1942.0,Eidelstedt,Hamburg,22525,5,11.772,53.601843456676654,9.906460663576736,2017,2,POINT (9.906460663576736 53.60184345667665),5939,37.07
85.64399999999999,3.5,770.796,1973.0,Eißendorf,Hamburg,21075,5,10.8,53.45678548927547,9.945522061507473,2017,12,POINT (9.945522061507473 53.45678548927547),6223,38.77
57.6,1.5,321.6,2003.0,Winterhude,Hamburg,22301,5,6.696000000000001,53.5792055536196,10.010806318146336,2017,7,POINT (10.01080631814634 53.5792055536196),6637,41.84
90.84,4.5,772.8,1964.0,Bramfeld,Hamburg,22175,6,10.212,53.63135985426915,10.088038986494114,2017,1,POINT (10.08803898649411 53.63135985426915),7143,38.15
73.2,3.0,942.0,1934.0,Horn,Hamburg,22111,10,15.444,53.54953519368416,10.085245463576184,2017,4,POINT (10.08524546357618 53.54953519368416),7133,30.96
76.8,2.5,1065.6,1968.0,Othmarschen,Hamburg,22605,1,16.656,53.5466473943209,9.902202761269733,2017,7,POINT (9.902202761269733 53.5466473943209),5933,54.48
123.24,3.5,1506.0,2018.0,Othmarschen,Hamburg,22763,7,14.664000000000001,53.55736982549588,9.902959333805503,2017,3,POINT (9.902959333805503 53.55736982549588),5934,54.48
106.8,3.5,1074.0,2001.0,Wohldorf-Ohlstedt,Hamburg,22397,5,12.072000000000001,53.707307442668096,10.117142108388508,2017,2,POINT (10.11714210838851 53.7073074426681),7351,46.23
91.2,4.0,948.0,1912.0,Blankenese,Hamburg,22587,5,12.468,53.563669081525326,9.817535024009787,2017,1,POINT (9.817535024009787 53.56366908152533),5435,59.26
104.4,3.5,898.8,1971.0,Marmstorf,Hamburg,21077,7,10.332,53.440755120130646,9.956161772404485,2017,7,POINT (9.956161772404485 53.44075512013065),6321,43.13
66.0,2.5,420.0,1976.0,Hausbruch,Hamburg-Hausbruch,21149,5,7.632000000000001,53.472372079917825,9.878973409729417,2017,1,POINT (9.878973409729417 53.47237207991783),5825,35.25
159.6,5.5,1008.0,1878.0,St. Georg,Hamburg,20097,1,7.584,53.552679129606354,10.012084816143943,2017,8,POINT (10.01208481614394 53.55267912960635),6734,38.67
98.36399999999999,3.5,663.96,2000.0,Jenfeld,Hamburg-Jenfeld,22045,1,8.1,53.57596500396332,10.124416674849817,2017,2,POINT (10.12441667484982 53.57596500396332),7436,31.6
97.944,3.5,1016.4,2019.0,Lurup,Hamburg,22547,1,12.456,53.590585671774065,9.87609340555904,2017,5,POINT (9.87609340555904 53.59058567177406),5738,34.14
87.6,3.5,638.064,2002.0,Schnelsen,Hamburg,22457,7,8.736,53.64880008721527,9.908384933245868,2017,1,POINT (9.908384933245868 53.64880008721527),6044,40.65
116.4,3.5,1524.0,2015.0,Othmarschen,Hamburg,22763,7,15.708,53.55393616910944,9.903731738531302,2017,6,POINT (9.903731738531302 53.55393616910944),5934,54.48
57.48,2.5,630.0,1966.0,Lurup,Hamburg,22547,6,13.152000000000001,53.59873968017912,9.868582433671461,2017,9,POINT (9.868582433671461 53.59873968017912),5739,34.14
54.72,1.5,660.0,2020.0,Hausbruch,Hamburg,21149,23,14.472000000000001,53.47336399619296,9.887521860865956,2017,9,POINT (9.887521860865956 53.47336399619296),5825,35.25
86.4,3.5,1380.0,1908.0,Eimsbüttel,Hamburg,20257,5,19.164,53.57711424203975,9.938991565850463,2017,5,POINT (9.938991565850463 53.57711424203975),6236,38.35
111.6,4.0,1188.0,2012.0,Barmbek-Süd,Hamburg,22083,5,12.78,53.57854610675784,10.031836837967287,2017,3,POINT (10.03183683796729 53.57854610675784),6837,37.43
68.49600000000001,2.5,682.2239999999999,1967.0,Eidelstedt,Hamburg,22523,6,11.952,53.60507624139689,9.893941179601278,2017,4,POINT (9.893941179601278 53.60507624139689),5939,37.07
62.4,2.5,436.02,1955.0,Dulsberg,Hamburg,22049,1,8.388,53.585655917785814,10.066316992572435,2017,9,POINT (10.06631699257244 53.58565591778581),7037,32.97
62.4,2.5,397.12800000000004,1965.0,Lurup,Hamburg,22547,1,7.632000000000001,53.60498510675684,9.874230561841962,2017,7,POINT (9.874230561841962 53.60498510675684),5739,34.14
192.0,4.5,2520.0,1904.0,Hohenfelde,Hamburg,22087,7,15.755999999999998,53.5645658593153,10.020029455151828,2017,3,POINT (10.02002945515183 53.5645658593153),6735,40.67
149.64,4.5,2082.0,2021.0,Hammerbrook,Hamburg,20097,7,16.692,53.548287950177105,10.015785182779018,2017,12,POINT (10.01578518277902 53.54828795017711),6733,29.96
78.0,2.5,1080.0,2008.0,Eppendorf,Hamburg,20251,7,16.62,53.59604638713922,9.975944496612557,2017,8,POINT (9.975944496612557 53.59604638713922),6439,46.44
85.164,3.5,723.6,1960.0,Harburg,Hamburg,21073,6,10.2,53.452293970570146,9.97338192497676,2017,1,POINT (9.97338192497676 53.45229397057015),6423,31.25
96.0,3.5,1260.0,1918.0,Bramfeld,Hamburg,22179,1,15.755999999999998,53.60521868487139,10.072365263362153,2017,2,POINT (10.07236526336215 53.60521868487139),7040,38.15
194.4,4.5,2506.8,2004.0,Winterhude,Hamburg,22301,7,15.48,53.58797805490513,10.003429312922533,2017,3,POINT (10.00342931292253 53.58797805490513),6638,41.84
67.8,2.5,808.8,1969.0,Sasel,Hamburg,22395,5,14.315999999999999,53.66090103528523,10.096991965037569,2017,2,POINT (10.09699196503757 53.66090103528523),7246,50.88
175.98,4.5,1560.0,1996.0,Hamm-Mitte,Hamburg,20537,5,10.632,53.55517604610037,10.046796883896203,2017,11,POINT (10.0467968838962 53.55517604610037),6934,35.77
79.2,3.0,535.356,1999.0,Jenfeld,Hamburg,22045,1,8.112,53.582241745355475,10.141088843946237,2017,8,POINT (10.14108884394624 53.58224174535547),7537,31.6
55.2,1.5,972.0,2020.0,Hoheluft-West,Hamburg,20253,5,21.131999999999998,53.58244545908836,9.970762636730392,2017,8,POINT (9.970762636730392 53.58244545908836),6437,39.7
